hrm_budget_gb,hit_rate,miss_rate,promotions,demotions,working_set_gb,total_model_gb,effective_bw_reduction,speedup_vs_hbm,policy,latency_proxy,replica_count,bypass_count,remap_count,occupancy_skew,model
0.05,0.875,0.125,3,0,0.00037825852632522583,0.00037825852632522583,87.5,2.909090909090909,srmic,,0,0,0,,sshleifer/tiny-gpt2
0.1,0.875,0.125,3,0,0.00037825852632522583,0.00037825852632522583,87.5,2.909090909090909,srmic,,0,0,0,,sshleifer/tiny-gpt2
0.2,0.875,0.125,3,0,0.00037825852632522583,0.00037825852632522583,87.5,2.909090909090909,srmic,,0,0,0,,sshleifer/tiny-gpt2
0.05,0.875,0.125,3,0,0.00037825852632522583,0.00037825852632522583,87.5,2.909090909090909,x2_admission,60,0,0,0,0.04168703343830991,sshleifer/tiny-gpt2
0.1,0.875,0.125,3,0,0.00037825852632522583,0.00037825852632522583,87.5,2.909090909090909,x2_admission,60,0,0,0,0.020843504295446416,sshleifer/tiny-gpt2
0.2,0.875,0.125,3,0,0.00037825852632522583,0.00037825852632522583,87.5,2.909090909090909,x2_admission,60,0,0,0,0.010421749041798848,sshleifer/tiny-gpt2
0.05,0.875,0.125,3,0,0.00037825852632522583,0.00037825852632522583,87.5,2.909090909090909,x2_full,60,0,0,0,0.04168703343830991,sshleifer/tiny-gpt2
0.1,0.875,0.125,3,0,0.00037825852632522583,0.00037825852632522583,87.5,2.909090909090909,x2_full,60,0,0,0,0.020843504295446416,sshleifer/tiny-gpt2
0.2,0.875,0.125,3,0,0.00037825852632522583,0.00037825852632522583,87.5,2.909090909090909,x2_full,60,0,0,0,0.010421749041798848,sshleifer/tiny-gpt2
